Tempo;Spostamento;Forza
(s);(mm);(N)
"4,6260";"0,9359";"1,0904"
"4,6360";"0,9121";"1,0292"
"4,6460";"0,8882";"0,9686"
"4,6560";"0,8645";"0,9080"
"4,6660";"0,8404";"0,8481"
"4,6760";"0,8164";"0,7912"
"4,6860";"0,7922";"0,7342"
"4,6960";"0,7678";"0,6770"
"4,7060";"0,7439";"0,6184"
"4,7160";"0,7199";"0,5601"
"4,7260";"0,6959";"0,5035"
"4,7360";"0,6721";"0,4497"
"4,7460";"0,6481";"0,4000"
"4,7560";"0,6239";"0,3530"
"4,7660";"0,5997";"0,3089"
"4,7760";"0,5756";"0,2678"
"4,7860";"0,5516";"0,2296"
"4,7960";"0,5275";"0,1932"
"4,8060";"0,5035";"0,1576"
"4,8160";"0,4800";"0,1252"
"4,8260";"0,4563";"0,0964"
"4,8360";"0,4328";"0,0706"
"4,8460";"0,4091";"0,0485"
"4,8560";"0,3849";"0,0299"
"4,8660";"0,3605";"0,0158"
"4,8760";"0,3361";"0,0031"
"4,8860";"0,3118";"-0,0087"
"4,8960";"0,2876";"-0,0196"
"4,9060";"0,2634";"-0,0298"
"4,9160";"0,2394";"-0,0363"
"4,9260";"0,2155";"-0,0410"
"4,9360";"0,1914";"-0,0462"
"4,9460";"0,1674";"-0,0509"
"4,9560";"0,1434";"-0,0546"
"4,9660";"0,1196";"-0,0565"
"4,9760";"0,0957";"-0,0588"
"4,9860";"0,0718";"-0,0609"
"4,9960";"0,0480";"-0,0632"
"5,0060";"0,0242";"-0,0667"
"5,0160";"0,0005";"-0,0688"
"5,0180";"-0,0043";"-0,0689"
"5,0200";"-0,0090";"-0,0690"
"5,0220";"-0,0137";"-0,0691"
"5,0320";"-0,0308";"-0,0664"
"5,0420";"-0,0306";"-0,0375"
"5,0520";"-0,0204";"-0,0094"
"5,0620";"-0,0005";"0,0066"
"5,0720";"0,0282";"0,0145"
"5,0820";"0,0622";"0,0099"
"5,0920";"0,0981";"-0,0052"
"5,1020";"0,1340";"-0,0206"
"5,1120";"0,1688";"-0,0303"
"5,1220";"0,2020";"-0,0326"
"5,1320";"0,2336";"-0,0276"
