Tempo,Spostamento,Forza,Voltaggio,Delta_R_su_R0,Strain_Percentuale,DeltaR_Percentuale
24.86,4.1439,6.7623,0.0599328408556107,-0.367777102098566,8.2878,-36.7777102098566
24.87,4.1455,6.7664,0.059927175929146,-0.367837585511174,8.291,-36.7837585511174
24.88,4.1472,6.7699,0.0599251742288815,-0.367858957275817,8.2944,-36.7858957275817
24.89,4.1487,6.7709,0.0599292006797589,-0.367815967624821,8.2974,-36.7815967624821
24.9,4.1502,6.7713,0.0599224907554621,-0.367887608172742,8.3004,-36.7887608172742
24.91,4.1519,6.7731,0.0599182602573501,-0.367932776272726,8.3038,-36.7932776272726
24.92,4.1534,6.7778,0.059915296465555,-0.367964419981253,8.3068,-36.7964419981253
24.93,4.1551,6.7815,0.0599183269288156,-0.367932064436719,8.3102,-36.7932064436719
24.94,4.1567,6.7825,0.0599166023434197,-0.367950477434842,8.3134,-36.7950477434842
24.95,4.1585,6.784,0.0599137499740722,-0.367980931492325,8.317,-36.7980931492325
24.96,4.1602,6.7866,0.0599097309773101,-0.368023841288799,8.3204,-36.8023841288799
24.97,4.1619,6.7886,0.0599105176330548,-0.368015442372897,8.3238,-36.8015442372897
24.98,4.1638,6.7902,0.0599137302555336,-0.367981142022269,8.3276,-36.7981142022269
24.99,4.1655,6.794,0.0599145877535063,-0.367971986727629,8.331,-36.7971986727629
25,4.1672,6.7989,0.0599189927166507,-0.367924955971044,8.3344,-36.7924955971044
25.01,4.169,6.804,0.0599221659430679,-0.367891076126139,8.338,-36.7891076126139
25.02,4.1707,6.8059,0.0599205987635647,-0.367907808564606,8.3414,-36.7907808564606
25.03,4.1724,6.8059,0.0599190538128829,-0.367924303660338,8.3448,-36.7924303660338
25.04,4.1741,6.8084,0.0599210896526792,-0.367902567448259,8.3482,-36.7902567448259
25.05,4.1757,6.8134,0.0599183793218817,-0.367931505047908,8.3514,-36.7931505047908
25.06,4.1774,6.8168,0.0599240741562663,-0.367870702529928,8.3548,-36.7870702529928
25.07,4.179,6.8172,0.0599249215396295,-0.367861655188613,8.358,-36.7861655188613
25.08,4.1807,6.8182,0.0599210231371026,-0.36790327762067,8.3614,-36.790327762067
25.09,4.1824,6.8226,0.0599219168203818,-0.367893735956183,8.3648,-36.7893735956183
25.1,4.184,6.8263,0.0599240150835781,-0.367871333236993,8.368,-36.7871333236993
25.11,4.1858,6.8271,0.059920170024709,-0.367912386115301,8.3716,-36.7912386115301
25.12,4.1874,6.8256,0.0599199154087858,-0.367915104593273,8.3748,-36.7915104593273
25.13,4.189,6.827,0.0599256389910961,-0.367853995101534,8.378,-36.7853995101534
25.14,4.1907,6.8324,0.059924281561145,-0.367868488110143,8.3814,-36.7868488110143
25.15,4.1923,6.8367,0.0599241721169427,-0.367869656623696,8.3846,-36.7869656623696
25.16,4.1939,6.8382,0.0599241077791058,-0.367870343545708,8.3878,-36.7870343545708
25.17,4.1956,6.8398,0.0599264236093336,-0.367845617885609,8.3912,-36.7845617885609
25.18,4.1971,6.8427,0.0599287440622642,-0.367820842846579,8.3942,-36.7820842846579
25.19,4.1988,6.8455,0.0599275335466148,-0.367833767297148,8.3976,-36.7833767297148
25.2,4.2004,6.8466,0.0599311490696176,-0.367795165011333,8.4008,-36.7795165011333
25.21,4.2021,6.847,0.059931248785338,-0.367794100363803,8.4042,-36.7794100363803
25.22,4.2037,6.8502,0.0599241984130385,-0.367869375865618,8.4074,-36.7869375865618
25.23,4.2054,6.855,0.0599279464788441,-0.367829358497206,8.4108,-36.7829358497206
25.24,4.2071,6.8579,0.0599245732812552,-0.367865373473433,8.4142,-36.7865373473433
25.25,4.2087,6.8586,0.0599307340936411,-0.367799595637723,8.4174,-36.7799595637723
25.26,4.2103,6.8597,0.0599321477233656,-0.367784502555752,8.4206,-36.7784502555752
25.27,4.212,6.8618,0.0599359574294062,-0.367743826935146,8.424,-36.7743826935146
25.28,4.2135,6.8661,0.059937376134576,-0.367728679631471,8.427,-36.7728679631471
25.29,4.2152,6.8685,0.0599375359755113,-0.367726973033079,8.4304,-36.7726973033079
25.3,4.2167,6.8701,0.0599400515547877,-0.3677001145449,8.4334,-36.77001145449
25.31,4.2184,6.8726,0.0599365977999712,-0.367736989795132,8.4368,-36.7736989795132
25.32,4.22,6.8755,0.0599367465526724,-0.367735401584705,8.44,-36.7735401584705
25.33,4.2217,6.8777,0.059939311750825,-0.367708013331202,8.4434,-36.7708013331202
25.34,4.2234,6.8782,0.0599323193850577,-0.367782669752737,8.4468,-36.7782669752737
25.35,4.2251,6.8803,0.0599289374189824,-0.367818778412254,8.4502,-36.7818778412254
25.36,4.227,6.8858,0.0599291669556339,-0.367816327691188,8.454,-36.7816327691188
25.37,4.2287,6.8914,0.0599258667785399,-0.367851563059688,8.4574,-36.7851563059688
25.38,4.2306,6.8931,0.0599262326759223,-0.367847656444656,8.4612,-36.7847656444656
25.39,4.2323,6.8923,0.0599302150784044,-0.367805137072167,8.4646,-36.7805137072167
25.4,4.2341,6.8933,0.0599270575774961,-0.367838849129216,8.4682,-36.7838849129216
25.41,4.2358,6.8993,0.0599322304053991,-0.367783619773603,8.4716,-36.7783619773603
25.42,4.2374,6.9045,0.0599326422338374,-0.36777922275027,8.4748,-36.777922275027
25.43,4.239,6.9065,0.0599366829593288,-0.367736080561371,8.478,-36.7736080561371
25.44,4.2407,6.9073,0.0599347980263016,-0.367756205702855,8.4814,-36.7756205702855
25.45,4.2422,6.9103,0.0599353791358287,-0.367750001286997,8.4844,-36.7750001286997
25.46,4.2439,6.9141,0.0599264003061002,-0.367845866689727,8.4878,-36.7845866689727
25.47,4.2456,6.9165,0.0599221655741493,-0.367891080065004,8.4912,-36.7891080065004
25.48,4.2473,6.9171,0.0599227604163854,-0.367884729059616,8.4946,-36.7884729059616
25.49,4.2489,6.9183,0.0599185745389837,-0.367929420759351,8.4978,-36.7929420759351
25.5,4.2507,6.9236,0.0599239976794496,-0.367871519057327,8.5014,-36.7871519057327
25.51,4.2525,6.9273,0.0599198608592611,-0.367915687006462,8.505,-36.7915687006462
25.52,4.2541,6.927,0.0599157097227222,-0.367960007733869,8.5082,-36.7960007733869
25.53,4.2558,6.9274,0.0599187232313743,-0.367927833204436,8.5116,-36.7927833204436
25.54,4.2574,6.9311,0.0599194054624343,-0.367920549176987,8.5148,-36.7920549176987
25.55,4.259,6.9354,0.0599224981778781,-0.367887528925168,8.518,-36.7887528925168
25.56,4.2605,6.9359,0.0599244437770586,-0.367866756163635,8.521,-36.7866756163635
25.57,4.2622,6.935,0.0599251079127701,-0.367859665319751,8.5244,-36.7859665319751
25.58,4.2637,6.9365,0.0599209829217408,-0.367903706991371,8.5274,-36.7903706991371
25.59,4.2652,6.9426,0.0599251849837578,-0.367858842448139,8.5304,-36.7858842448139
25.6,4.2669,6.9476,0.0599269588334787,-0.367839903400253,8.5338,-36.7839903400253
25.61,4.2687,6.9474,0.0599179665999693,-0.367935911585268,8.5374,-36.7935911585268
25.62,4.2702,6.9466,0.0599220857384465,-0.367891932453887,8.5404,-36.7891932453887
25.63,4.272,6.9501,0.0599249714929827,-0.367861121846635,8.544,-36.7861121846635
25.64,4.2736,6.9558,0.0599194669982024,-0.367919892173344,8.5472,-36.7919892173344
25.65,4.2754,6.9592,0.0599247294036671,-0.367863706585816,8.5508,-36.7863706585816
25.66,4.2769,6.9581,0.0599251960799255,-0.36785872397656,8.5538,-36.785872397656
25.67,4.2785,6.9582,0.0599220958075872,-0.367891824947807,8.557,-36.7891824947807
25.68,4.2801,6.963,0.059921362006259,-0.367899659587853,8.5602,-36.7899659587853
25.69,4.2818,6.9678,0.0599229906336749,-0.367882271077649,8.5636,-36.7882271077649
25.7,4.2833,6.9686,0.0599210673617009,-0.36790280544421,8.5666,-36.790280544421
25.71,4.2851,6.97,0.0599179320322805,-0.367936280656533,8.5702,-36.7936280656533
25.72,4.2867,6.9734,0.0599147666652136,-0.367970076530998,8.5734,-36.7970076530998
25.73,4.2885,6.9785,0.0599128305964618,-0.367990747457162,8.577,-36.7990747457162
25.74,4.2903,6.9808,0.0599120939647055,-0.367998612287579,8.5806,-36.7998612287579
25.75,4.292,6.9801,0.0599233294754152,-0.367878653334666,8.584,-36.7878653334666
25.76,4.2939,6.9807,0.0599261892777782,-0.367848119798211,8.5878,-36.7848119798211
25.77,4.2957,6.9841,0.0599277878949049,-0.36783105166826,8.5914,-36.783105166826
25.78,4.2975,6.989,0.0599293709882613,-0.367814149271755,8.595,-36.7814149271755
25.79,4.2992,6.9924,0.0599298025545625,-0.367809541515879,8.5984,-36.7809541515878
25.8,4.3009,6.9936,0.0599314135581989,-0.367792341112322,8.6018,-36.7792341112322
25.81,4.3025,6.9942,0.0599342003640084,-0.367762586848493,8.605,-36.7762586848493
25.82,4.3042,6.9967,0.059938169855408,-0.367720205188635,8.6084,-36.7720205188635
25.83,4.3058,6.9998,0.0599409166387233,-0.367690878158364,8.6116,-36.7690878158364
25.84,4.3074,7.0022,0.0599365025226348,-0.367738007057006,8.6148,-36.7738007057006
25.85,4.309,7.0044,0.0599308877639359,-0.367797954926776,8.618,-36.7797954926776
25.86,4.3106,7.0072,0.0599432116272857,-0.367666374853949,8.6212,-36.7666374853949
25.87,4.3122,7.0106,0.0599376272572985,-0.367725998430679,8.6244,-36.7725998430679
25.88,4.314,7.0126,0.0599368345837025,-0.367734461690469,8.628,-36.7734461690469
25.89,4.3156,7.0144,0.0599348703161841,-0.367755433875125,8.6312,-36.7755433875125
25.9,4.3173,7.0184,0.0599352612113983,-0.36775126034788,8.6346,-36.775126034788
25.91,4.3191,7.0228,0.0599320779788639,-0.36778524720603,8.6382,-36.778524720603
25.92,4.3207,7.0252,0.0599336745792259,-0.367768200568057,8.6414,-36.7768200568057
25.93,4.3224,7.025,0.0599376862751718,-0.367725368305388,8.6448,-36.7725368305388
25.94,4.3239,7.0249,0.0599392890261938,-0.367708255958961,8.6478,-36.7708255958961
25.95,4.3256,7.0291,0.059946870903769,-0.367627305171796,8.6512,-36.7627305171796
25.96,4.3272,7.0346,0.0599448992155047,-0.367648356672129,8.6544,-36.7648356672129
25.97,4.3287,7.0375,0.059951218817125,-0.367580882916203,8.6574,-36.7580882916203
25.98,4.3304,7.0371,0.0599515488483907,-0.367577359200567,8.6608,-36.7577359200567
25.99,4.332,7.0373,0.0599506605684188,-0.367586843288888,8.664,-36.7586843288888
26,4.3337,7.0396,0.0599497678225064,-0.367596375056233,8.6674,-36.7596375056233
26.01,4.3354,7.0414,0.0599512164748363,-0.367580907924618,8.6708,-36.7580907924618
26.02,4.3369,7.0425,0.0599503049041346,-0.367590640684688,8.6738,-36.7590640684688
26.03,4.3385,7.0444,0.0599458275252071,-0.36763844521288,8.677,-36.763844521288
26.04,4.3402,7.0494,0.0599484788803771,-0.367610136968666,8.6804,-36.7610136968666
26.05,4.3418,7.0531,0.0599463507230598,-0.367632859086068,8.6836,-36.7632859086068
26.06,4.3435,7.0539,0.0599537491887741,-0.367553866342189,8.687,-36.7553866342189
26.07,4.3452,7.0547,0.0599503841974752,-0.367589794076819,8.6904,-36.7589794076819
26.08,4.3469,7.0589,0.0599458055460301,-0.367638679882147,8.6938,-36.7638679882147
26.09,4.3486,7.0638,0.059943586606309,-0.367662371247886,8.6972,-36.7662371247886
26.1,4.3502,7.0646,0.0599389461003338,-0.367711917330897,8.7004,-36.7711917330897
26.11,4.3519,7.0632,0.0599402607377901,-0.367697881126001,8.7038,-36.7697881126001
26.12,4.3535,7.0646,0.0599379848846053,-0.367722180095458,8.707,-36.7722180095458
26.13,4.3552,7.0708,0.0599380986782695,-0.367720965136787,8.7104,-36.7720965136787
26.14,4.357,7.0765,0.0599345723492205,-0.367758615221485,8.714,-36.7758615221485
26.15,4.3587,7.0762,0.0599273957712532,-0.367835238298672,8.7174,-36.7835238298672
26.16,4.3605,7.0752,0.0599250232391906,-0.367860569362695,8.721,-36.7860569362695
26.17,4.3623,7.078,0.0599309815610981,-0.367796953470777,8.7246,-36.7796953470777
26.18,4.364,7.0844,0.0599333525434826,-0.367771638891309,8.728,-36.7771638891309
26.19,4.3657,7.0889,0.0599297665848931,-0.367809925557609,8.7314,-36.7809925557609
26.2,4.3675,7.0895,0.0599357745782473,-0.367745779209087,8.735,-36.7745779209087
26.21,4.3691,7.0888,0.0599322243987861,-0.367783683905199,8.7382,-36.7783683905199
26.22,4.3708,7.0926,0.0599274748189919,-0.367834394320899,8.7416,-36.7834394320899
26.23,4.3723,7.0979,0.0599251570944134,-0.367859140217127,8.7446,-36.7859140217127
26.24,4.3738,7.1001,0.0599192384089019,-0.367922332770133,8.7476,-36.7922332770133
26.25,4.3755,7.1004,0.0599108435635954,-0.368011962497698,8.751,-36.8011962497698
26.26,4.3771,7.1025,0.0599072709151362,-0.368050106706515,8.7542,-36.8050106706515
26.27,4.3788,7.1072,0.0599097025112968,-0.368024145212865,8.7576,-36.8024145212865
26.28,4.3805,7.1103,0.0599133191458249,-0.367985531338239,8.761,-36.7985531338239
26.29,4.3821,7.1097,0.0599109759587534,-0.368010548949067,8.7642,-36.8010548949067
26.3,4.3838,7.1082,0.0599098896857787,-0.368022146800556,8.7676,-36.8022146800556
26.31,4.3854,7.1097,0.0599124312228592,-0.367995011468107,8.7708,-36.7995011468107
26.32,4.3872,7.1144,0.0599066881877217,-0.368056328325501,8.7744,-36.8056328325501
26.33,4.3887,7.1173,0.0599010073559587,-0.368116980913765,8.7774,-36.8116980913765
26.34,4.3904,7.1193,0.059894144926617,-0.368190248889635,8.7808,-36.8190248889635
26.35,4.392,7.122,0.0598921029270085,-0.368212050630815,8.784,-36.8212050630815
26.36,4.3936,7.1258,0.0598889340865337,-0.368245883236222,8.7872,-36.8245883236222
26.37,4.3952,7.1289,0.059895359877949,-0.36817727725544,8.7904,-36.817727725544
26.38,4.3969,7.1292,0.0598862513424142,-0.368274525926322,8.7938,-36.8274525926322
26.39,4.3985,7.1296,0.0598855187834395,-0.368282347188527,8.797,-36.8282347188527
26.4,4.4002,7.1319,0.0598859653293618,-0.368277579582555,8.8004,-36.8277579582555
26.41,4.4017,7.1355,0.0598828485866931,-0.368310855875509,8.8034,-36.8310855875509
26.42,4.4035,7.1382,0.0598773643673623,-0.368369408727234,8.807,-36.8369408727234
26.43,4.4051,7.1392,0.0598778594702473,-0.368364122713895,8.8102,-36.8364122713895
26.44,4.4068,7.1399,0.0598771489992699,-0.368371708124955,8.8136,-36.8371708124955
26.45,4.4085,7.144,0.0598776277323597,-0.368366596885763,8.817,-36.8366596885763
26.46,4.4102,7.1479,0.0598697708698314,-0.36845048129767,8.8204,-36.845048129767
26.47,4.412,7.148,0.0598738466010533,-0.368406966465417,8.824,-36.8406966465417
26.48,4.4136,7.1486,0.0598731583545033,-0.368414314583356,8.8272,-36.8414314583356
26.49,4.4154,7.1527,0.0598737210577477,-0.368408306838457,8.8308,-36.8408306838457
26.5,4.417,7.1573,0.059871889610679,-0.368427860420328,8.834,-36.8427860420328
26.51,4.4188,7.1596,0.059865269245657,-0.368498543122662,8.8376,-36.8498543122662
26.52,4.4206,7.1599,0.059864716097322,-0.368504448833632,8.8412,-36.8504448833632
26.53,4.4224,7.162,0.0598618243409893,-0.368535322767634,8.8448,-36.8535322767634
26.54,4.4241,7.167,0.0598566189252073,-0.368590898473675,8.8482,-36.8590898473675
26.55,4.4258,7.1709,0.0598514754514714,-0.368645812739417,8.8516,-36.8645812739417
26.56,4.4276,7.1712,0.0598392267152702,-0.368776585835822,8.8552,-36.8776585835822
26.57,4.4292,7.1715,0.0598342005487723,-0.368830247294993,8.8584,-36.8830247294993
26.58,4.4309,7.1757,0.0598411482948196,-0.368756070218683,8.8618,-36.8756070218683
26.59,4.4325,7.1807,0.0598409816945279,-0.368757848916325,8.865,-36.8757848916324
26.6,4.4342,7.1821,0.0598408659555835,-0.368759084595889,8.8684,-36.8759084595889
26.61,4.4358,7.1828,0.0598419779627271,-0.368747212319133,8.8716,-36.8747212319133
26.62,4.4374,7.1857,0.059839546217703,-0.368773174690307,8.8748,-36.8773174690307
26.63,4.439,7.1892,0.0598395470800228,-0.36877316548381,8.878,-36.877316548381
26.64,4.4405,7.1908,0.0598431454962254,-0.368734747212872,8.881,-36.8734747212872
26.65,4.4421,7.1906,0.0598395521750737,-0.368773111086849,8.8842,-36.8773111086849
26.66,4.4437,7.1912,0.0598395445256535,-0.368773192755358,8.8874,-36.8773192755358
26.67,4.4454,7.1951,0.0598383043373914,-0.368786433536653,8.8908,-36.8786433536653
26.68,4.447,7.1988,0.0598358196449916,-0.368812961157381,8.894,-36.8812961157381
26.69,4.4487,7.1993,0.0598333520082395,-0.368839306658433,8.8974,-36.8839306658433
26.7,4.4503,7.1997,0.0598333398465017,-0.368839436502063,8.9006,-36.8839436502063
26.71,4.452,7.2044,0.0598345227254809,-0.368826807604756,8.904,-36.8826807604756
26.72,4.4536,7.2106,0.0598404543836982,-0.368763478716778,8.9072,-36.8763478716778
26.73,4.4553,7.2119,0.0598451508019212,-0.368713337664732,8.9106,-36.8713337664732
26.74,4.457,7.2095,0.0598414670958665,-0.368752666558818,8.914,-36.8752666558818
26.75,4.4585,7.2099,0.0598401944929641,-0.36876625342319,8.917,-36.876625342319
26.76,4.4601,7.2148,0.0598377864275803,-0.368791962961749,8.9202,-36.8791962961749
26.77,4.4618,7.2198,0.0598437684914371,-0.368728095836839,8.9236,-36.8728095836839
26.78,4.4634,7.2202,0.0598462157083702,-0.368701968236069,8.9268,-36.8701968236069
26.79,4.4651,7.2193,0.0598487374908535,-0.368675044512498,8.9302,-36.8675044512498
26.8,4.4667,7.221,0.0598524361076053,-0.36863555630879,8.9334,-36.863555630879
26.81,4.4685,7.2254,0.0598405282339875,-0.368762690258946,8.937,-36.8762690258946
26.82,4.4702,7.2297,0.0598417225247734,-0.368749939487411,8.9404,-36.8749939487411
26.83,4.4718,7.2298,0.0598405588888966,-0.368762362973786,8.9436,-36.8762362973786
26.84,4.4735,7.229,0.0598394548430739,-0.368774150245228,8.947,-36.8774150245228
26.85,4.4754,7.2314,0.0598395543799952,-0.368773087546157,8.9508,-36.8773087546157
26.86,4.477,7.236,0.0598373090912681,-0.368797059205912,8.954,-36.8797059205912
26.87,4.4788,7.2394,0.0598399196405619,-0.368769187866553,8.9576,-36.8769187866553
26.88,4.4806,7.2411,0.0598461394949269,-0.368702781925836,8.9612,-36.8702781925836
26.89,4.4823,7.2435,0.0598463506438642,-0.368700527602625,8.9646,-36.8700527602625
26.9,4.484,7.2483,0.0598453123700857,-0.368711612689372,8.968,-36.8711612689372
26.91,4.4858,7.2526,0.0598490985597458,-0.368671189570692,8.9716,-36.8671189570692
26.92,4.4874,7.2544,0.0598422110816131,-0.368744723438823,8.9748,-36.8744723438823
26.93,4.4892,7.2554,0.0598353338164748,-0.36881814806377,8.9784,-36.881814806377
26.94,4.4908,7.2586,0.0598332646963259,-0.368840238835715,8.9816,-36.8840238835715
26.95,4.4925,7.2612,0.0598288287719961,-0.368887598513572,8.985,-36.8887598513572
26.96,4.4941,7.2619,0.0598255915400688,-0.368922160424845,8.9882,-36.8922160424845
26.97,4.4958,7.261,0.0598211701290589,-0.368969365006276,8.9916,-36.8969365006276
26.98,4.4974,7.2626,0.0598215236871464,-0.368965590295499,8.9948,-36.8965590295499
26.99,4.4992,7.2691,0.0598171852927818,-0.369011908485729,8.9984,-36.9011908485729
27,4.5007,7.2747,0.0598187997535602,-0.368994671956742,9.0014,-36.8994671956742
27.01,4.5024,7.2742,0.059814421763329,-0.369041412834142,9.0048,-36.9041412834142
27.02,4.5041,7.2718,0.0598172283079446,-0.369011449241456,9.0082,-36.9011449241456
27.03,4.5056,7.2735,0.0598141260622713,-0.369044569833834,9.0112,-36.9044569833834
27.04,4.5072,7.2796,0.0598134827463871,-0.36905143808002,9.0144,-36.905143808002
27.05,4.5088,7.284,0.0598188830417704,-0.368993782743351,9.0176,-36.8993782743351
27.06,4.5103,7.2847,0.0598183735605017,-0.36899922213899,9.0206,-36.899922213899
27.07,4.512,7.2842,0.0598131650853653,-0.369054829530054,9.024,-36.9054829530054
27.08,4.5135,7.2875,0.0598198907777688,-0.368983023807126,9.027,-36.8983023807126
27.09,4.515,7.2912,0.0598122792012898,-0.369064287507708,9.03,-36.9064287507708
27.1,4.5168,7.2924,0.0598130947969313,-0.369055579951657,9.0336,-36.9055579951657
27.11,4.5185,7.2923,0.0598186805283056,-0.368995944846246,9.037,-36.8995944846246
27.12,4.5201,7.2936,0.0598134538888966,-0.369051746171779,9.0402,-36.9051746171779
27.13,4.5219,7.2968,0.0598166485252984,-0.369017639194323,9.0438,-36.9017639194323
27.14,4.5235,7.2977,0.0598210687491328,-0.368970447374005,9.047,-36.8970447374005
27.15,4.5252,7.2986,0.0598291053707114,-0.368884645439072,9.0504,-36.8884645439072
27.16,4.5268,7.3025,0.0598240118158289,-0.368939026141297,9.0536,-36.8939026141297
27.17,4.5285,7.3087,0.0598237604842487,-0.368941709448604,9.057,-36.8941709448604
27.18,4.53,7.3133,0.05983072711556,-0.36886733105931,9.06,-36.886733105931
27.19,4.5317,7.3127,0.0598293699548123,-0.368881820636916,9.0634,-36.8881820636916
27.2,4.5333,7.3113,0.0598291790574712,-0.368883858730766,9.0666,-36.8883858730766
27.21,4.5351,7.3135,0.0598301962529415,-0.368872998756677,9.0702,-36.8872998756677
27.22,4.5368,7.3183,0.0598324025570938,-0.368849443380879,9.0736,-36.8849443380879
27.23,4.5386,7.3212,0.0598346193320067,-0.36882577619391,9.0772,-36.882577619391
27.24,4.5403,7.3224,0.0598356616111606,-0.368814648392102,9.0806,-36.8814648392102
27.25,4.5422,7.3251,0.0598427263763167,-0.368739221923875,9.0844,-36.8739221923875
27.26,4.544,7.3292,0.059841518553986,-0.368752117169314,9.088,-36.8752117169314
27.27,4.5457,7.3335,0.0598367577278422,-0.368802945793595,9.0914,-36.8802945793595
27.28,4.5475,7.3335,0.0598367977371234,-0.368802518637736,9.095,-36.8802518637736
27.29,4.5493,7.3319,0.0598428733334213,-0.368737652944395,9.0986,-36.8737652944395
27.3,4.5509,7.335,0.0598429564474494,-0.368736765581982,9.1018,-36.8736765581982
27.31,4.5526,7.3394,0.0598453920950462,-0.368710761509317,9.1052,-36.8710761509317
27.32,4.5542,7.3442,0.0598526199264413,-0.368633593769323,9.1084,-36.8633593769323
27.33,4.5559,7.3475,0.0598574671218295,-0.368581842696665,9.1118,-36.8581842696665
27.34,4.5574,7.3495,0.059852733854344,-0.368632377419445,9.1148,-36.8632377419445
27.35,4.5591,7.3532,0.0598539597121109,-0.368619289560238,9.1182,-36.8619289560238
27.36,4.5607,7.3556,0.0598480415565923,-0.368682474633344,9.1214,-36.8682474633344
27.37,4.5624,7.3566,0.0598480924359101,-0.368681931421935,9.1248,-36.8681931421935
27.38,4.564,7.356,0.0598456818176806,-0.368707668298048,9.128,-36.8707668298048
27.39,4.5657,7.3575,0.0598504569927414,-0.368656686294228,9.1314,-36.8656686294228
27.4,4.5675,7.3607,0.0598468533477884,-0.368695160503444,9.135,-36.8695160503444
27.41,4.569,7.3637,0.0598468657890891,-0.368695027674359,9.138,-36.8695027674359
27.42,4.5706,7.3656,0.059849306665817,-0.368668967731859,9.1412,-36.8668967731859
27.43,4.5723,7.3664,0.059843424317909,-0.368731770387851,9.1446,-36.8731770387851
27.44,4.5739,7.368,0.0598375456157452,-0.368794533970776,9.1478,-36.8794533970776
27.45,4.5755,7.3693,0.059846119966338,-0.368702990422028,9.151,-36.8702990422028
27.46,4.577,7.3701,0.0598511575323906,-0.368649206996778,9.154,-36.8649206996778
27.47,4.5787,7.3722,0.059846656247334,-0.368697264839022,9.1574,-36.8697264839022
27.48,4.5802,7.3775,0.0598434132283097,-0.36873188878538,9.1604,-36.873188878538
27.49,4.5819,7.3831,0.0598365873074372,-0.368804765273203,9.1638,-36.8804765273203
27.5,4.5835,7.387,0.0598357389795356,-0.368813822375257,9.167,-36.8813822375257
27.51,4.5852,7.3878,0.059834945949648,-0.368822289089866,9.1704,-36.8822289089866
27.52,4.5867,7.389,0.0598365768096356,-0.368804877352125,9.1734,-36.8804877352125
27.53,4.5883,7.3909,0.0598417976099397,-0.368749137845082,9.1766,-36.8749137845082
27.54,4.5901,7.3924,0.0598457951153243,-0.36870645868052,9.1802,-36.870645868052
27.55,4.5918,7.3916,0.0598557327822407,-0.368600359381766,9.1836,-36.8600359381766
27.56,4.5934,7.3923,0.0598620879469889,-0.368532508370787,9.1868,-36.8532508370787
27.57,4.5951,7.3963,0.0598648010128707,-0.368503542229367,9.1902,-36.8503542229367
27.58,4.5968,7.4021,0.0598639347650972,-0.368512790757042,9.1936,-36.8512790757042
27.59,4.5985,7.4054,0.0598594753134301,-0.368560402212977,9.197,-36.8560402212977
27.6,4.6002,7.4055,0.0598573776591936,-0.368582797845253,9.2004,-36.8582797845253
27.61,4.6019,7.4059,0.0598624420785228,-0.368528727475062,9.2038,-36.8528727475062
27.62,4.6037,7.4093,0.0598602957305656,-0.368551643013766,9.2074,-36.8551643013766
27.63,4.6056,7.4125,0.0598593601123947,-0.368561632158798,9.2112,-36.8561632158798
27.64,4.6072,7.4124,0.059860796343094,-0.36854629821312,9.2144,-36.854629821312
27.65,4.609,7.4127,0.0598597772420991,-0.368557178666116,9.218,-36.8557178666116
27.66,4.6109,7.4173,0.0598564211424451,-0.368593010102234,9.2218,-36.8593010102234
27.67,4.6128,7.424,0.0598590920133254,-0.368564494522866,9.2256,-36.8564494522866
27.68,4.6144,7.4277,0.0598570161975351,-0.36858665699335,9.2288,-36.858665699335
27.69,4.6161,7.4269,0.0598609135893592,-0.36854504643064,9.2322,-36.854504643064
27.7,4.6179,7.4274,0.0598660019179171,-0.36849072071508,9.2358,-36.849072071508
27.71,4.6194,7.4325,0.059867516858872,-0.36847454637404,9.2388,-36.847454637404
27.72,4.6209,7.4368,0.0598666363831487,-0.368483946817278,9.2418,-36.8483946817278
27.73,4.6225,7.4375,0.0598645581874465,-0.368506134764676,9.245,-36.8506134764676
27.74,4.6241,7.4371,0.0598708578652799,-0.368438875921012,9.2482,-36.8438875921012
27.75,4.6257,7.441,0.0598628108502495,-0.368524790272312,9.2514,-36.8524790272312
27.76,4.6272,7.4475,0.0598619427297229,-0.368534058787036,9.2544,-36.8534058787036
27.77,4.629,7.4523,0.0598693836593202,-0.368454615374306,9.258,-36.8454615374306
27.78,4.6305,7.4522,0.0598636199254569,-0.368516152153769,9.261,-36.8516152153769
27.79,4.6321,7.4505,0.0598625708560677,-0.368527352577686,9.2642,-36.8527352577686
27.8,4.6339,7.4512,0.0598651062955215,-0.368500282866629,9.2678,-36.8500282866629
27.81,4.6356,7.4539,0.0598628723298727,-0.368524133883155,9.2712,-36.8524133883155
27.82,4.6372,7.4543,0.0598642348233748,-0.368509587173666,9.2744,-36.8509587173666
27.83,4.6388,7.4535,0.0598715366860495,-0.368431628444916,9.2776,-36.8431628444916
27.84,4.6404,7.4558,0.0598692839633695,-0.368455679784098,9.2808,-36.8455679784098
27.85,4.6419,7.4607,0.0598658346311518,-0.368492506759786,9.2838,-36.8492506759786
27.86,4.6436,7.4659,0.0598719112007695,-0.368427629912193,9.2872,-36.8427629912193
27.87,4.6452,7.4682,0.0598719789847269,-0.368426906211944,9.2904,-36.8426906211944
27.88,4.6468,7.4689,0.0598744924216952,-0.36840007130913,9.2936,-36.840007130913
27.89,4.6483,7.4713,0.0598769922289742,-0.368373381897655,9.2966,-36.8373381897655
27.9,4.65,7.475,0.0598675450208945,-0.368474245700739,9.3,-36.8474245700739
27.91,4.6517,7.4771,0.0598712431086377,-0.368434762844356,9.3034,-36.8434762844356
27.92,4.6534,7.4777,0.0598701043425771,-0.368446920955044,9.3068,-36.8446920955044
